BoekID	LiteratuurpleinURL	LiteratuurpleinArchiefURL	ArchiefURLStatusCheck-07122019	
10619	https://www.literatuurplein.nl/detail/boek/als-je-boos-bent-/10619	http://web.archive.org/web/20191128081333/https://www.literatuurplein.nl/detail/boek/als-je-boos-bent-/10619	200	Klik
10837	http://www.literatuurplein.nl/boekdetail.jsp?boekId=10837	http://web.archive.org/web/20191127125054/https://literatuurplein.nl/boekdetail?boekId=10837	200	Klik
11021	https://www.literatuurplein.nl/boekdetail.jsp?boekId=11021	http://web.archive.org/web/20191126002207/https://www.literatuurplein.nl/boekdetail?boekId=11021	200	Klik
11059	https://www.literatuurplein.nl/boekdetail.jsp?boekId=11059	http://web.archive.org/web/20191126002859/https://www.literatuurplein.nl/boekdetail?boekId=11059	200	Klik
11207	https://www.literatuurplein.nl/boekdetail.jsp?boekId=11207	http://web.archive.org/web/20191126005408/https://www.literatuurplein.nl/boekdetail?boekId=11207	200	Klik
11251	https://www.literatuurplein.nl/boekdetail.jsp?boekId=11251	http://web.archive.org/web/20191126091307/https://www.literatuurplein.nl/boekdetail?boekId=11251	200	Klik
11498	https://www.literatuurplein.nl/boekdetail.jsp?boekId=11498	http://web.archive.org/web/20191126093715/https://www.literatuurplein.nl/boekdetail?boekId=11498	200	Klik
11512	https://www.literatuurplein.nl/boekdetail.jsp?boekId=11512	http://web.archive.org/web/20191126093722/https://www.literatuurplein.nl/boekdetail?boekId=11512	200	Klik
11586	http://www.literatuurplein.nl/boekdetail.jsp?boekId=11586	http://web.archive.org/web/20191127125212/https://literatuurplein.nl/boekdetail?boekId=11586	200	Klik
11601	https://www.literatuurplein.nl/boekdetail.jsp?boekId=11601	http://web.archive.org/web/20191126093840/https://www.literatuurplein.nl/boekdetail?boekId=11601	200	Klik
11653	https://www.literatuurplein.nl/boekdetail.jsp?boekId=11653	http://web.archive.org/web/20191126093901/https://www.literatuurplein.nl/boekdetail?boekId=11653	200	Klik
11657	https://www.literatuurplein.nl/boekdetail.jsp?boekId=11657	http://web.archive.org/web/20191126093915/https://www.literatuurplein.nl/boekdetail?boekId=11657	200	Klik
11750	https://www.literatuurplein.nl/boekdetail.jsp?boekId=11750	http://web.archive.org/web/20191126094006/https://www.literatuurplein.nl/boekdetail?boekId=11750	200	Klik
11857	https://www.literatuurplein.nl/boekdetail.jsp?boekId=11857	http://web.archive.org/web/20191126094138/https://www.literatuurplein.nl/boekdetail?boekId=11857	200	Klik
11901	https://www.literatuurplein.nl/boekdetail.jsp?boekId=11901	http://web.archive.org/web/20191126094151/https://www.literatuurplein.nl/boekdetail?boekId=11901	200	Klik
11939	https://www.literatuurplein.nl/boekdetail.jsp?boekId=11939	http://web.archive.org/web/20191126094212/https://www.literatuurplein.nl/boekdetail?boekId=11939	200	Klik
12086	https://www.literatuurplein.nl/boekdetail.jsp?boekId=12086	http://web.archive.org/web/20191126094254/https://www.literatuurplein.nl/boekdetail?boekId=12086	200	Klik
12158	https://www.literatuurplein.nl/boekdetail.jsp?boekId=12158	http://web.archive.org/web/20191126094308/https://www.literatuurplein.nl/boekdetail?boekId=12158	200	Klik
12218	https://www.literatuurplein.nl/detail/boek/armenie/12218	http://web.archive.org/web/20191128081714/https://www.literatuurplein.nl/detail/boek/armenie/12218	200	Klik
12310	https://www.literatuurplein.nl/boekdetail.jsp?boekId=12310	http://web.archive.org/web/20191126094750/https://www.literatuurplein.nl/boekdetail?boekId=12310	200	Klik
12322	https://www.literatuurplein.nl/boekdetail.jsp?boekId=12322	http://web.archive.org/web/20191126094825/https://www.literatuurplein.nl/boekdetail?boekId=12322	200	Klik
12388	https://www.literatuurplein.nl/boekdetail.jsp?boekId=12388	http://web.archive.org/web/20191126094851/https://www.literatuurplein.nl/boekdetail?boekId=12388	200	Klik
12473	https://www.literatuurplein.nl/boekdetail.jsp?boekId=12473	http://web.archive.org/web/20191126094954/https://www.literatuurplein.nl/boekdetail?boekId=12473	200	Klik
12499	https://www.literatuurplein.nl/boekdetail.jsp?boekId=12499	http://web.archive.org/web/20191126095007/https://www.literatuurplein.nl/boekdetail?boekId=12499	200	Klik
12504	https://www.literatuurplein.nl/boekdetail.jsp?boekId=12504	http://web.archive.org/web/20191126095015/https://www.literatuurplein.nl/boekdetail?boekId=12504	200	Klik
12550	https://www.literatuurplein.nl/boekdetail.jsp?boekId=12550	http://web.archive.org/web/20191126095050/https://www.literatuurplein.nl/boekdetail?boekId=12550	200	Klik
12702	https://www.literatuurplein.nl/boekdetail.jsp?boekId=12702	http://web.archive.org/web/20191126095455/https://www.literatuurplein.nl/boekdetail?boekId=12702	200	Klik
12817	https://www.literatuurplein.nl/boekdetail.jsp?boekId=12817	http://web.archive.org/web/20191126095614/https://www.literatuurplein.nl/boekdetail?boekId=12817	200	Klik
13025	https://www.literatuurplein.nl/boekdetail.jsp?boekId=13025	http://web.archive.org/web/20191126095805/https://www.literatuurplein.nl/boekdetail?boekId=13025	200	Klik
13060	https://www.literatuurplein.nl/boekdetail.jsp?boekId=13060	http://web.archive.org/web/20191126095834/https://www.literatuurplein.nl/boekdetail?boekId=13060	200	Klik
13060	https://www.literatuurplein.nl/detail/boek/sam-in-het-donker/13060	http://web.archive.org/web/20191128175231/https://www.literatuurplein.nl/detail/boek/sam-in-het-donker/13060	200	Klik
13148	https://www.literatuurplein.nl/detail/boek/handboek-voor-hoger-bewustzijn/13148	http://web.archive.org/web/20191128133248/https://www.literatuurplein.nl/detail/boek/handboek-voor-hoger-bewustzijn/13148	200	Klik
13161	https://www.literatuurplein.nl/boekdetail.jsp?boekId=13161	http://web.archive.org/web/20191126095908/https://www.literatuurplein.nl/boekdetail?boekId=13161	200	Klik
13197	https://www.literatuurplein.nl/boekdetail.jsp?boekId=13197	http://web.archive.org/web/20191126095929/https://www.literatuurplein.nl/boekdetail?boekId=13197	200	Klik
13306	https://www.literatuurplein.nl/boekdetail.jsp?boekId=13306	http://web.archive.org/web/20191126100006/https://www.literatuurplein.nl/boekdetail?boekId=13306	200	Klik
13504	https://www.literatuurplein.nl/boekdetail.jsp?boekId=13504	http://web.archive.org/web/20191126100314/https://www.literatuurplein.nl/boekdetail?boekId=13504	200	Klik
13610	https://www.literatuurplein.nl/boekdetail.jsp?boekId=13610	http://web.archive.org/web/20191126100409/https://www.literatuurplein.nl/boekdetail?boekId=13610	200	Klik
13678	http://www.literatuurplein.nl/boekdetail.jsp?boekId=13678	http://web.archive.org/web/20191127125353/https://literatuurplein.nl/boekdetail?boekId=13678	200	Klik
13678	https://www.literatuurplein.nl/boekdetail.jsp?boekId=13678	http://web.archive.org/web/20191126100734/https://www.literatuurplein.nl/boekdetail?boekId=13678	200	Klik
13710	https://www.literatuurplein.nl/boekdetail.jsp?boekId=13710	http://web.archive.org/web/20191126101108/https://www.literatuurplein.nl/boekdetail?boekId=13710	200	Klik
13812	https://www.literatuurplein.nl/boekdetail.jsp?boekId=13812	http://web.archive.org/web/20191126101726/https://www.literatuurplein.nl/boekdetail?boekId=13812	200	Klik
13900	https://www.literatuurplein.nl/boekdetail.jsp?boekId=13900	http://web.archive.org/web/20191126102420/https://www.literatuurplein.nl/boekdetail?boekId=13900	200	Klik
13927	https://www.literatuurplein.nl/boekdetail.jsp?boekId=13927	http://web.archive.org/web/20191126102831/https://www.literatuurplein.nl/boekdetail?boekId=13927	200	Klik
14037	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14037	http://web.archive.org/web/20191126103403/https://www.literatuurplein.nl/boekdetail?boekId=14037	200	Klik
14037	https://www.literatuurplein.nl/detail/boek/het-meisje-met-de-zwavelstokjes/14037	http://web.archive.org/web/20191128134703/https://www.literatuurplein.nl/detail/boek/het-meisje-met-de-zwavelstokjes/14037	200	Klik
14119	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14119	http://web.archive.org/web/20191126104006/https://www.literatuurplein.nl/boekdetail?boekId=14119	200	Klik
14213	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14213	http://web.archive.org/web/20191126104454/https://www.literatuurplein.nl/boekdetail?boekId=14213	200	Klik
14372	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14372	http://web.archive.org/web/20191126104548/https://www.literatuurplein.nl/boekdetail?boekId=14372	200	Klik
14502	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14502	http://web.archive.org/web/20191126104707/https://www.literatuurplein.nl/boekdetail?boekId=14502	200	Klik
14539	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14539	http://web.archive.org/web/20191126104731/https://www.literatuurplein.nl/boekdetail?boekId=14539	200	Klik
14539	https://www.literatuurplein.nl/detail/boek/het-valse-leven/14539	http://web.archive.org/web/20191128135111/https://www.literatuurplein.nl/detail/boek/het-valse-leven/14539	200	Klik
14565	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14565	http://web.archive.org/web/20191126104739/https://www.literatuurplein.nl/boekdetail?boekId=14565	200	Klik
14623	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14623	http://web.archive.org/web/20191126104827/https://www.literatuurplein.nl/boekdetail?boekId=14623	200	Klik
14652	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14652	http://web.archive.org/web/20191126104847/https://www.literatuurplein.nl/boekdetail?boekId=14652	200	Klik
14658	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14658	http://web.archive.org/web/20191126104858/https://www.literatuurplein.nl/boekdetail?boekId=14658	200	Klik
14691	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14691	http://web.archive.org/web/20191126104913/https://www.literatuurplein.nl/boekdetail?boekId=14691	200	Klik
14736	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14736	http://web.archive.org/web/20191126104921/https://www.literatuurplein.nl/boekdetail?boekId=14736	200	Klik
14900	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14900	http://web.archive.org/web/20191126105123/https://www.literatuurplein.nl/boekdetail?boekId=14900	200	Klik
14909	https://www.literatuurplein.nl/detail/boek/liefde-verkennen/14909	http://web.archive.org/web/20191128142210/https://www.literatuurplein.nl/detail/boek/liefde-verkennen/14909	200	Klik
14915	https://www.literatuurplein.nl/boekdetail.jsp?boekId=14915	http://web.archive.org/web/20191126105130/https://www.literatuurplein.nl/boekdetail?boekId=14915	200	Klik
14974	https://www.literatuurplein.nl/detail/boek/survival-handboek-voor-de-jeugd/14974	http://web.archive.org/web/20191128180338/https://www.literatuurplein.nl/detail/boek/survival-handboek-voor-de-jeugd/14974	200	Klik
15008	https://www.literatuurplein.nl/boekdetail.jsp?boekId=15008	http://web.archive.org/web/20191127010337/https://www.literatuurplein.nl/boekdetail?boekId=15008	200	Klik
15009	http://www.literatuurplein.nl/boekdetail.jsp?boekId=15009	http://web.archive.org/web/20191127125537/https://literatuurplein.nl/boekdetail?boekId=15009	200	Klik
15028	http://www.literatuurplein.nl/boekdetail.jsp?boekId=15028	http://web.archive.org/web/20191127125544/https://literatuurplein.nl/boekdetail?boekId=15028	200	Klik
15062	https://www.literatuurplein.nl/boekdetail.jsp?boekId=15062	http://web.archive.org/web/20191127010419/https://www.literatuurplein.nl/boekdetail?boekId=15062	200	Klik
15142	https://www.literatuurplein.nl/boekdetail.jsp?boekId=15142	http://web.archive.org/web/20191127010501/https://www.literatuurplein.nl/boekdetail?boekId=15142	200	Klik
15142	https://www.literatuurplein.nl/boekdetail?boekId=15142	http://web.archive.org/web/20191128072945/https://www.literatuurplein.nl/boekdetail?boekId=15142	200	Klik
15142	https://www.literatuurplein.nl/detail/boek/waarom-krijgen-zebra-s-geen-maagzweer-/15142	http://web.archive.org/web/20191129100356/https://www.literatuurplein.nl/detail/boek/waarom-krijgen-zebra-s-geen-maagzweer-/15142	200	Klik
15144	http://www.literatuurplein.nl/boekdetail.jsp?boekId=15144	http://web.archive.org/web/20191127125552/https://literatuurplein.nl/boekdetail?boekId=15144	200	Klik
15144	https://www.literatuurplein.nl/boekdetail.jsp?boekId=15144	http://web.archive.org/web/20191127010508/https://www.literatuurplein.nl/boekdetail?boekId=15144	200	Klik
15361	https://www.literatuurplein.nl/boekdetail.jsp?boekId=15361	http://web.archive.org/web/20191127010631/https://www.literatuurplein.nl/boekdetail?boekId=15361	200	Klik
15407	https://www.literatuurplein.nl/boekdetail.jsp?boekId=15407	http://web.archive.org/web/20191127010712/https://www.literatuurplein.nl/boekdetail?boekId=15407	200	Klik
15481	https://www.literatuurplein.nl/boekdetail.jsp?boekId=15481	http://web.archive.org/web/20191127010752/https://www.literatuurplein.nl/boekdetail?boekId=15481	200	Klik
15527	https://www.literatuurplein.nl/boekdetail.jsp?boekId=15527	http://web.archive.org/web/20191127010813/https://www.literatuurplein.nl/boekdetail?boekId=15527	200	Klik
15644	http://www.literatuurplein.nl/boekdetail.jsp?boekId=15644	http://web.archive.org/web/20191127125616/https://literatuurplein.nl/boekdetail?boekId=15644	200	Klik
15644	https://www.literatuurplein.nl/boekdetail.jsp?boekId=15644	http://web.archive.org/web/20191127010847/https://www.literatuurplein.nl/boekdetail?boekId=15644	200	Klik
15819	https://www.literatuurplein.nl/detail/boek/poppen/15819	http://web.archive.org/web/20191128174510/https://www.literatuurplein.nl/detail/boek/poppen/15819	200	Klik
15911	https://www.literatuurplein.nl/boekdetail.jsp?boekId=15911	http://web.archive.org/web/20191127011113/https://www.literatuurplein.nl/boekdetail?boekId=15911	200	Klik
15911	https://www.literatuurplein.nl/detail/boek/herladen-van-basis-tot-patroon/15911	http://web.archive.org/web/20191128133620/https://www.literatuurplein.nl/detail/boek/herladen-van-basis-tot-patroon/15911	200	Klik
16056	https://www.literatuurplein.nl/boekdetail.jsp?boekId=16056	http://web.archive.org/web/20191127011300/https://www.literatuurplein.nl/boekdetail?boekId=16056	200	Klik
16056	https://www.literatuurplein.nl/detail/boek/het-midwinterhoorn-blazen/16056	http://web.archive.org/web/20191128134722/https://www.literatuurplein.nl/detail/boek/het-midwinterhoorn-blazen/16056	200	Klik
16088	https://www.literatuurplein.nl/boekdetail.jsp?boekId=16088	http://web.archive.org/web/20191127011328/https://www.literatuurplein.nl/boekdetail?boekId=16088	200	Klik
16229	https://www.literatuurplein.nl/boekdetail.jsp?boekId=16229	http://web.archive.org/web/20191127011437/https://www.literatuurplein.nl/boekdetail?boekId=16229	200	Klik
16303	https://www.literatuurplein.nl/boekdetail.jsp?boekId=16303	http://web.archive.org/web/20191127011511/https://www.literatuurplein.nl/boekdetail?boekId=16303	200	Klik
16386	http://www.literatuurplein.nl/boekdetail.jsp?boekId=16386	http://web.archive.org/web/20191127125740/https://literatuurplein.nl/boekdetail?boekId=16386	200	Klik
16421	https://www.literatuurplein.nl/boekdetail.jsp?boekId=16421	http://web.archive.org/web/20191127011628/https://www.literatuurplein.nl/boekdetail?boekId=16421	200	Klik
16421	https://www.literatuurplein.nl/detail/boek/vrij-van-schaamte/16421	http://web.archive.org/web/20191129100300/https://www.literatuurplein.nl/detail/boek/vrij-van-schaamte/16421	200	Klik
16541	https://www.literatuurplein.nl/boekdetail.jsp?boekId=16541	http://web.archive.org/web/20191127011708/https://www.literatuurplein.nl/boekdetail?boekId=16541	200	Klik
16544	https://www.literatuurplein.nl/boekdetail.jsp?boekId=16544	http://web.archive.org/web/20191127011715/https://www.literatuurplein.nl/boekdetail?boekId=16544	200	Klik
16634	https://www.literatuurplein.nl/boekdetail.jsp?boekId=16634	http://web.archive.org/web/20191127011826/https://www.literatuurplein.nl/boekdetail?boekId=16634	200	Klik
16711	https://www.literatuurplein.nl/boekdetail.jsp?boekId=16711	http://web.archive.org/web/20191127011924/https://www.literatuurplein.nl/boekdetail?boekId=16711	200	Klik
16711	https://www.literatuurplein.nl/detail/boek/trap-en-trede/16711	http://web.archive.org/web/20191128180924/https://www.literatuurplein.nl/detail/boek/trap-en-trede/16711	200	Klik
16759	https://www.literatuurplein.nl/boekdetail.jsp?boekId=16759	http://web.archive.org/web/20191127011944/https://www.literatuurplein.nl/boekdetail?boekId=16759	200	Klik
16894	https://www.literatuurplein.nl/boekdetail.jsp?boekId=16894	http://web.archive.org/web/20191127012141/https://www.literatuurplein.nl/boekdetail?boekId=16894	200	Klik
16912	http://www.literatuurplein.nl/boekdetail.jsp?boekId=16912	http://web.archive.org/web/20191127125834/https://literatuurplein.nl/boekdetail?boekId=16912	200	Klik
16912	https://www.literatuurplein.nl/boekdetail.jsp?boekId=16912	http://web.archive.org/web/20191127012148/https://www.literatuurplein.nl/boekdetail?boekId=16912	200	Klik
17109	https://www.literatuurplein.nl/boekdetail.jsp?boekId=17109	http://web.archive.org/web/20191127012440/https://www.literatuurplein.nl/boekdetail?boekId=17109	200	Klik
17125	https://www.literatuurplein.nl/detail/boek/caribische-winter/17125	http://web.archive.org/web/20191128120445/https://www.literatuurplein.nl/detail/boek/caribische-winter/17125	200	Klik
17150	https://www.literatuurplein.nl/boekdetail.jsp?boekId=17150	http://web.archive.org/web/20191127012501/https://www.literatuurplein.nl/boekdetail?boekId=17150	200	Klik
17218	https://www.literatuurplein.nl/boekdetail.jsp?boekId=17218	http://web.archive.org/web/20191127012521/https://www.literatuurplein.nl/boekdetail?boekId=17218	200	Klik
